,index,text,istwitterpoem
3923,3923,"impartial. hard. talented. 
  ",1
3924,3924,"The ground is drying.
The wind remains cold, although,
it's summer for some.


",1
3925,3925,"If vines are to grow and flourish
first He clears out the weeds and stones
  ",1
3926,3926,"The thickness of dark clouds
measured by depths of sadness
and the weight of tears. 

  ",1
3927,3927,inveterate inventor of ingenious insignificant impracticalities     = ,1
3928,3928,"each day I am
Don Quixote,
not seeing the
distance between
what will not change
in you, and what
I can change in
being with you
             ",1
3929,3929,"drip drip goes the song / sparrows haven't lost their puberty / Chirping in the thaw. , ",1
3930,3930,I know what magnetism is ~ but with you ~ I understand it.  ,1
3931,3931,4/6 and whatever a sun will always sing is you here is the deepest secret nobody knows (here is the root of the root and the bud ,1
3932,3932,"Duck &amp; cover people, it's  time, tho' having an off day, trying to make words - fit in a symmetrically pleasing fashion (ó_Ô)",1
3933,3933,"I am a human not a saint,
Your denial is understood,
Though the reason is quite lame,
I'll let you give me the pain.
 ",1
3934,3934,"I try to abstain from your thoughts but somehow it peeps up in my heart

    ",1
3935,3935,"after a cloud
of his cherry blossoms
in the sparrows

 ",1
3936,3936,"Submitted a few poems tonight. I'm going to make this a nightly thing. 
    ",1
3937,3937,"The rain is falling out of the cloud on a rain day. 

 -WW

⛈️",1
3938,3938,"
we drunk frappucino lastnight, I saw her off at the station at 7:30 and she went off to bed at 9, but it kept her up til dawn,",1
3939,3939,"forgot how 2 scream &amp; shout
can't let go of yr doubts
eventually they dragged u down
as the sun faded from yr eyes
empty dark remains ",1
3940,3940,Beauty: the light of the heart   ,1
3941,3941,"trust everything
even though it's
not real

",1
3942,3942,"Seduction by words
Like Jasmine, lavender lace
Tender touches wait

   ",1
3943,3943,"The magic has passed and the feeling is gone.
I just think it best if we said so long.
Things aren't always the way you'd like them to be,
But thanks again for the memories.

   ",1
3944,3944,"husband's sorrow
illuminated
by Christmas lights

   ",1
3945,3945,"Morning poem, A Thing of Beauty by John Keats    ",1
3946,3946,"the mouth organ 
praises you
when the sun goes down
I am still
in love 
with you
 ",1
3947,3947,"Moments fly
on the wheels of time -
embrace today
 ",1
3948,3948,"cynical. elegant. wide-eyed. 
  ",1
3949,3949,"lakeside sky
shaping the endless blue
wisps of lovebugs 

  ",1
3950,3950,"morning cup in blue
of the fanes
for 

 ",1
3951,3951,"beyond trees half-lit / by dawn sun, a truck passes, /
wood chipper in tow    ",1
3952,3952," wounded
 fear

fear leaves us wounded
in these uncertain dark times
healing is called hope
©
       ",1
3953,3953,"a candle lights
the empty night
when my soul numb
and you disappear
just come back… 

               ",1
3954,3954,"All streams lead to the vastness of larger bodies,

So why do you lack the belief in self

  ",1
3955,3955,"-
Our world needs a bell
that will tell us when today
is now tomorrow.
-
  
   ",1
3956,3956,The Celosia blooms cautiously towards the prevail. Shall nature enable it to withstand another tedious generation?  ,1
3957,3957,"Dracula Logic:

I've got a cool cape
I blend into the darkness
You're my capri-sun

 ",1
3958,3958,"water bed
dreams
undulating -- Carol Raisfeld, USA  2000-06-1 
     ",1
3959,3959,Beaten this time beyond hands of lifes clock face in minutes ahead in steps unto noon the mornings a flying Quickest Into Noon ,1
3960,3960,"Indian corn stalks
rustling over pumpkins
harvest of colors

  ",1
3961,3961,~ her HUG raps around my soul~ giving me a shimmer of gold~ it's so warm inside~ as a powerful tide~ gently surfing me home~ ,1
3962,3962,"Butterfly has—
such 
a sweet heart 
it’s 
always attracted 
to 
sweet blooms!

",1
3963,3963,"If ever alone,
With beloved gone,
Don’t feel ,
Dreading life too long.

Close your eyes 
And feel alive,
Open your mind 
And let it unwind. 

Let tears flow 
And let pain rise.
Agony will subside,
With each new sunrise.
 
",1
3964,3964,"You won't remember me 
Nor will I remember you
Only time will be the silent witness 
Telling the story of our union 
      ",1
3965,3965,"I don’t do as I’m told
Yes it’s a little bold
I don’t think how they say
It’s not my way
I don’t act how they want
I just can’t
I can’t be like everybody
Everybody can’t be like me
There’s so much beauty
In all this diversity
I guess the story’s morale
Is normal is abnormal
",1
3966,3966,"When Paladins smite
You deal radiant damage
Also your long sword
         ",1
3967,3967,"I Love my dog, let me count the ways.
The way he barks all day,
As the neighborhood children play.
The way he jumps up to greet,
And pees on my feet.
How he drools when he chews,
Usually on my newest shoes.
    ",1
3968,3968,"The formal garden flowers dance
in ordered stately rows &amp; chance
on lovers in a leafy bower.
  ",1
3969,3969,"

The predictable past

we intersecting with crooked lines
going forward

prophecies are no less bent.
.",1
3970,3970,"Harford-west, in Wales.

DERBY:
What men of war? ",1
3971,3971,"Measure salt lime 
it's tequila time 
  
",1
3972,3972,"Craving your touch,
I brush your hand,
Casually,
Secretly,
Holding my breath,
My nerves tingling.
",1
3973,3973,"Pond sounds
in summer –
the exotic harmony
and dispute
of any open
street market
in the throes
of bartering. 
  ",1
3974,3974,"Sunday morning, you believe your divine  ",1
3975,3975,"lotus blossoms
just beyond my reach
dharma talk

    789",1
3976,3976,"her purpose
somewhere beyond
her nose
such a pretty nose
 indeed
hope her freckles don't get in the way

 ",1
3977,3977,"The dawn's baleful glow,
The Sun's reluctant rebirth.
Horizon of fire.

   ",1
3978,3978,"broken people
falling apart
never taught 
that character 
exists and people
are not things
you move around
but care about
",1
3979,3979,".....sun runs out of sleep.....

    ",1
3980,3980,"Growing up Country v5-
The keen blade falls /
Horn of plenty fattened /
Calloused torn flesh /
Hardscrabble hands
",1
3981,3981,"Hope Built In Trials
Hope built thru tribulations
Hope thru those darkest of days
Hope in the happiness that grows
Hope stronger than yesturday
Hope more powerful than fears
Hope in the sounds of life
Hope In The Days Still To Come
  ",1
3982,3982,"a hill of blossoms---
spring water 
is from the heavens 
   ",1
3983,3983,"How far will
Our Love walk
Next to each other
Holding hands
We have to wait
And Watch
  ",1
3984,3984,"Become the Vyper
You are the Spyder
Fangs into veins
Neurotoxic poison
Chemical reactions
Venom up their
Bloodstreams

  ",1
3985,3985," and  – 2 – v6 - stanza 2 of 2 (pt1)
Water of sacrifice, of redemption ,
’s blood that was spilled, offered,
poured out upon us, we are drenched, filled;
Fire of the , descending like a dove
wash us, fill us, imbue us with your love
  ",1
3986,3986,"All within reach 
the perfect treat 
  ",1
3987,3987,"I like Chocolate Digestives.
They are quite crumbly.
My cat likes to sit on my lap.
She's a biscuit now...

",1
3988,3988,"Beauty is life when life unveils her holy face.
But you are life and you are the veil.
Beauty is eternity gazing at itself in a mirror.
But you are eternity and you are the mirror.”

         ",1
3989,3989,"When the wild thoughts
lap up it without any orbit
Some counter emotions
gravitates towards a profile
just sufficient to yield a smile
 ",1
3990,3990,"You / You are the one / I found irresistible, / who I still wonder about; / a siren and I your song. //  ",1
3991,3991,"The
relapse 
of awe --
the 
shudder 
of wonder --
the 
shiver of 
nerves --
the 
feeling 
beyond 
words.
 ",1
3992,3992,"there's a storm
brewing
on the horizon

another huddled
storm shelter
begins to fill up

souls are agog
with some pallid
hope, quivering

windtalking ghouls
wreck merry hell
in human contrails

outside
the grass simply
bends and survives

  ",1
3993,3993,"I hear my guitar
now a ghost
like Van Gogh

Feel her rhythm 
trapped 
in my fingers

Free stroking the air
painting vibrant songs
inhaling each hue
fret &amp; string
ornament &amp; trill

Air 
play back
my musical 
portrait

",1
3994,3994,"I will not behave like some blinded fool!
I refuse your rancid disdain, so cruel.
So I shall wait, a far cry from home.
So I won’t drift, no time to roam.
   ",1
3995,3995,"Words are funny
Words are strange
They can make you 
Intelligent or deranged 
The vernacular 
Can be used in your favor 
Or used against
For the opponent to savor 
Will they be healing
Or devastatingly wounding
Perhaps honey filled
And swooning

   ",1
3996,3996,"The world's a cruel, ugly place filled with indifference and evil. If you want change, start with you.  ",1
3997,3997,"By strutting about
Showing its feathered  splendour
The peacock displays.

 586  

   ",1
3998,3998,"

she remains the 
that illusion which whispers
to me in the wind
about
1001 tomorrows
&amp; twice as many dreams
but all my heart hears
take me
I'm yours

count 157

 


",1
3999,3999,"A friendly dinner,
Lovely conversation,
More socializing!
 ",1
4000,4000,"under the book
from storm
like the wind

 ",1
4001,4001,"In silken strands 
&amp; worldly light,
bright shadows,
present heart.

      ",1
4002,4002,"GLORIA

your perfume is
nightingale 
singing

on stage, in leather
with 
      bass guitar

 ",1
4003,4003,"one beat
heard
one but
missed
the way
my heart
writes
your
absence ~

 ",1
4004,4004,Fox in the meadow crows in the oak pale sun shining on where the crossroads meet follow the cottonwoods down to the creek  ,1
4005,4005,"My life without you
Stumbling through shadowed terrain
True cliché, my light
  ",1
4006,4006,"I miss the freedom
you unwittingly brought me
by being around

the peace in your rise
was the ultimate escape
I couldn't resist

and now that you're gone
my pinioned wings of today
refuse to take lift

  
  
  ",1
4007,4007,The grass lay broke &amp; twisty brown ~ on dewy dark &amp; spongy ground ~ mother's fertile mound. ,1
4008,4008,"There's a hush behind the silence
Held breaths
Only deeper.

There's a calm inside the storm
Chilled winds
Where the price is steeper.

There's a call inside the night
Warmth and sweetness
Keeper

   ",1
4009,4009,"flower told me
to be smart
change my
poem

rethink
the very words

the word
itself

gave me
a lesson in

the poetry
of life 
 ",1
4010,4010,"What is a home, if not a place where ketchup packets can go without anyone asking who'll use them? ",1
4011,4011,"My arms hold you
but fall far short
of embracing your love
",1
4012,4012,"(Romans 14:11)
Each Knee and Tongue
Each knee shall bow,
Each tongue confess
He is the Lord
(He more, I less).
 ",1
4013,4013,"I'm supposed to be
magic and magnificent--
so that's what I'll be

     ",1
4014,4014,"a sacrifice
red on my
tongue

",1
4015,4015,"touch-down ~ sighhhhh!
",1
4016,4016,"The Attack On ‘the Playboy Of The Western World,’ 1907 - P
Written by William Butler Yeats.
    ",1
4017,4017,"how many “Yass Queen!”s does it take to reach morbid obesity?

    ",1
4018,4018,"midnight-
good time to write 
silence
 ",1
4019,4019,The late night deepens/bringing no slumber my way/only brighter eyes  ,1
4020,4020,"Parked at a green light
Driver's playing Pokémon 
'Bout to meet new ""friends"" 
   ",1
4021,4021,"the way~
my name~
slips between~
your softly~
parted lush lips~
that.
",1
4022,4022,putting driver's license back / younger face / . . . older wallet   ,1
4023,4023,"I surmise you will pinpoint 
 When your quietus takes its price
All the capital you made
Will never procure   your sanity 
 .",1
4024,4024,"""Standing still is consciously advancing towards something worth moving"" - JB   ",1
4025,4025,"Loose a person
Loose a relationship
Loose all the fake promises
But
Never Loose Yourself.!

    ",1
4026,4026,"single track road, that time forgot...   ",1
4027,4027,"something clicked and then 
the syrup started pouring 
slowly onto me 
  ",1
4028,4028,"First rays of sunlight;
I think about
Growing old.

    ",1
4029,4029,I have loved ~ am in love ~ will love again ~ for apart from love ~ there is nothing to offer    ,1
4030,4030,Maybe I'll take some amphetamines and make a book of ,1
4031,4031,"..Everything's changing and I still feel the same
Drowned in the river-tide day after day
I gave you my heart ache and you walked away
You could not come out with the right words to say..

 ",1
